,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15250,421500504,만경대,구미동구간, ,0.27,쉬움,5,3, , , , , ,2016-12-31,421700201
1,1,15251,421500504,만경대,구미동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,421700201
2,2,15252,421500504,만경대, , ,0.17,쉬움,3,2, , , , , ,2016-12-31,421700201
3,3,15253,421500504,만경대,구호동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,421700201
4,4,15254,421500504,만경대, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,421700201
5,5,15255,421500504,만경대, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,421700201
6,6,15256,421500504,만경대, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,421700201
7,7,15257,421500504,만경대,구호동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,421700201
8,8,15258,421500504,만경대, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,421700201
9,9,15259,421500504,만경대, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,421700201
10,10,15260,421500504,만경대, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,421700201
11,11,15261,421500504,만경대, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,421700201
12,12,15262,421500504,만경대,구미동구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,421700201
13,13,15263,421500504,만경대, , ,0.13,쉬움,2,2, , , , , ,2016-12-31,421700201
14,14,15264,421500504,만경대, , ,0.05,쉬움,1,1, , , , , ,2016-12-31,421700201
15,15,15265,421500504,만경대, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,421700201
16,16,15266,421500504,만경대, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,421700201
17,17,15267,421500504,만경대,구미동구간, ,0.36,쉬움,6,4, , , , , ,2016-12-31,421700201
