,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,27719,468600801,불갑산, , ,1.46,쉬움,26,18, , , , , ,2016-12-31,2620090900
1,1,27720,468600801,불갑산, , ,0.68,쉬움,12,8, , , , , ,2016-12-31,2620090900
2,2,27721,468600801,불갑산,금계리구간, ,1.56,쉬움,59,41, , , , , ,2016-12-31,2620090900
3,3,27722,468600801,불갑산, , ,1.4,쉬움,25,17, , , , , ,2016-12-31,2620090900
4,4,27723,468600801,불갑산,모악리구간, ,2.06,쉬움,77,54, , , , , ,2016-12-31,2620090900
5,5,27724,468600801,불갑산,광암리구간, ,0.42,쉬움,7,5, , , , , ,2016-12-31,2620090900
6,6,27725,468600801,불갑산, , ,0.68,쉬움,12,8, , , , , ,2016-12-31,2620090900
7,7,27726,468600801,불갑산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,2620090900
8,8,27727,468600801,불갑산, , ,0.01,쉬움,1,0, , , , , ,2016-12-31,2620090900
9,9,27728,468600801,불갑산,모악리구간, ,5.97,쉬움,105,74, , , , , ,2016-12-31,2620090900
