,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,8857,427701401,기우산,신월리구간, ,0.09,중간,2,1, , , , , ,2016-12-31,427701401
1,1,8858,427701401,기우산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,427701401
2,2,8859,427701401,기우산,신월리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,427701401
3,3,8860,427701401,기우산,신월리구간, ,1.7,쉬움,30,21, , , , , ,2016-12-31,427701401
4,4,8861,427701401,기우산,북실리구간, ,1.6,쉬움,34,24, , , , , ,2016-12-31,427701401
5,5,8862,427701401,기우산, , ,0.43,쉬움,8,5, , , , , ,2016-12-31,427701401
6,6,8863,427701401,기우산,북실리구간, ,0.5,쉬움,9,6, , , , , ,2016-12-31,427701401
7,7,8864,427701401,기우산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,427701401
8,8,8865,427701401,기우산, , ,0.12,쉬움,2,1, , , , , ,2016-12-31,427701401
9,9,8866,427701401,기우산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,427701401
10,10,8867,427701401,기우산,애산리구간, ,1.09,쉬움,33,23, , , , , ,2016-12-31,427701401
11,11,8868,427701401,기우산, , ,0.99,쉬움,25,17, , , , , ,2016-12-31,427701401
12,12,8869,427701401,기우산, , ,1.37,쉬움,24,17, , , , , ,2016-12-31,427701401
