,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,6206,462300301,구봉화산,황길동구간, ,1.9,쉬움,71,50, , , , , ,2016-12-31,2604010300
1,1,6207,462300301,구봉화산,황길동구간, ,1.7,쉬움,64,45, , , , , ,2016-12-31,2604010300
2,2,6208,462300301,구봉화산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2604010300
3,3,6209,462300301,구봉화산,성황동구간, ,4.21,쉬움,74,52, , , , , ,2016-12-31,2604010300
4,4,6210,462300301,구봉화산, , ,1.4,쉬움,25,17, , , , , ,2016-12-31,2604010300
5,5,6211,462300301,구봉화산,사곡리구간, ,2.44,쉬움,43,30, , , , , ,2016-12-31,2604010300
6,6,6212,462300301,구봉화산,황금동구간, ,1.53,쉬움,27,19, , , , , ,2016-12-31,2604010300
7,7,6213,462300301,구봉화산, , ,0.31,쉬움,5,4, , , , , ,2016-12-31,2604010300
8,8,6214,462300301,구봉화산,황길동구간, ,0.34,중간,7,5, , , , , ,2016-12-31,2604010300
9,9,6215,462300301,구봉화산, , ,0.29,쉬움,5,4, , , , , ,2016-12-31,2604010300
10,10,6216,462300301,구봉화산, , ,0.94,쉬움,17,12, , , , , ,2016-12-31,2604010300
11,11,6217,462300301,구봉화산, , ,1.24,쉬움,22,15, , , , , ,2016-12-31,2604010300
12,12,6218,462300301,구봉화산,황길동구간, ,1.33,쉬움,33,23, , , , , ,2016-12-31,2604010300
13,13,6219,462300301,구봉화산,성황동구간, ,1.78,쉬움,38,27, , , , , ,2016-12-31,2604010300
14,14,6220,462300301,구봉화산,도이동구간, ,0.94,쉬움,20,14, , , , , ,2016-12-31,2604010300
