,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,23004,461501201,병풍산,계월리구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,461501201
1,1,23005,461501201,병풍산,죽청리구간, ,0.25,쉬움,4,3, , , , , ,2016-12-31,461501201
2,2,23006,461501201,병풍산,학구리구간, ,0.43,쉬움,8,5, , , , , ,2016-12-31,461501201
3,3,23007,461501201,병풍산,죽청리구간, ,0.98,쉬움,17,12, , , , , ,2016-12-31,461501201
4,4,23008,461501201,병풍산,학구리구간, ,0.54,쉬움,10,7, , , , , ,2016-12-31,461501201
5,5,23009,461501201,병풍산,학구리구간, ,0.3,쉬움,5,4, , , , , ,2016-12-31,461501201
6,6,23010,461501201,병풍산,계월리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,461501201
7,7,23011,461501201,병풍산,학구리구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,461501201
8,8,23012,461501201,병풍산,학구리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,461501201
9,9,23013,461501201,병풍산,학구리구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,461501201
10,10,23014,461501201,병풍산,학구리구간, ,0.27,쉬움,5,3, , , , , ,2016-12-31,461501201
11,11,23015,461501201,병풍산,학구리구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,461501201
12,12,23016,461501201,병풍산,계월리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,461501201
13,13,23017,461501201,병풍산,계월리구간, ,0.12,쉬움,2,1, , , , , ,2016-12-31,461501201
14,14,23018,461501201,병풍산,학구리구간, ,0.22,쉬움,4,3, , , , , ,2016-12-31,461501201
15,15,23019,461501201,병풍산,죽청리구간, ,0.34,쉬움,6,4, , , , , ,2016-12-31,461501201
16,16,23020,461501201,병풍산,죽청리구간, ,0.64,쉬움,11,8, , , , , ,2016-12-31,461501201
17,17,23021,461501201,병풍산,죽청리구간, ,1.19,쉬움,36,25, , , , , ,2016-12-31,461501201
18,18,23022,461501201,병풍산,죽청리구간, ,1.15,쉬움,35,24, , , , , ,2016-12-31,461501201
