,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15782,287100701,만월산,간석동구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,287100701
1,1,15783,287100701,만월산,간석동구간, ,0.86,쉬움,15,11, , , , , ,2016-12-31,287100701
2,2,15784,287100701,만월산,간석동구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,287100701
3,3,15785,287100701,만월산,간석동구간, ,0.14,쉬움,2,2, , , , , ,2016-12-31,287100701
4,4,15786,287100701,만월산,간석동구간, ,0.94,쉬움,17,12, , , , , ,2016-12-31,287100701
5,5,15787,287100701,만월산,간석동구간, ,0.17,쉬움,3,2, , , , , ,2016-12-31,287100701
6,6,15788,287100701,만월산,간석동구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,287100701
7,7,15789,287100701,만월산,간석동구간, ,1.33,쉬움,23,16, , , , , ,2016-12-31,287100701
8,8,15790,287100701,만월산,간석동구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,287100701
9,9,15791,287100701,만월산,간석동구간, ,0.29,쉬움,5,4, , , , , ,2016-12-31,287100701
10,10,15792,287100701,만월산,간석동구간, ,0.03,쉬움,1,0, , , , , ,2016-12-31,287100701
11,11,15793,287100701,만월산,간석동구간, ,0.04,쉬움,1,0, , , , , ,2016-12-31,287100701
12,12,15794,287100701,만월산,간석동구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,287100701
13,13,15795,287100701,만월산,간석동구간, ,0.2,쉬움,4,2, , , , , ,2016-12-31,287100701
14,14,15796,287100701,만월산,간석동구간, ,0.24,쉬움,4,3, , , , , ,2016-12-31,287100701
15,15,15797,287100701,만월산,간석동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,287100701
16,16,15798,287100701,만월산,간석동구간, ,0.32,쉬움,6,4, , , , , ,2016-12-31,287100701
