,FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,0,15802,447101101,만인산, , ,1.85,쉬움,33,23, , , , , ,2016-12-31,2403061200
1,1,15803,447101101,만인산, , ,0.24,쉬움,4,3, , , , , ,2016-12-31,2403061200
2,2,15804,447101101,만인산,마전리구간, ,1.29,쉬움,24,17, , , , , ,2016-12-31,2403061200
3,3,15805,447101101,만인산, , ,1.41,쉬움,25,17, , , , , ,2016-12-31,2403061200
4,4,15806,447101101,만인산, , ,0.66,쉬움,12,8, , , , , ,2016-12-31,2403061200
5,5,15807,447101101,만인산, , ,0.91,쉬움,16,11, , , , , ,2016-12-31,2403061200
6,6,15808,447101101,만인산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,2403061200
7,7,15809,447101101,만인산,마전리구간, ,0.7,쉬움,13,9, , , , , ,2016-12-31,2403061200
8,8,15810,447101101,만인산,마전리구간, ,0.62,쉬움,11,8, , , , , ,2016-12-31,2403061200
9,9,15811,447101101,만인산,하소동구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,2403061200
10,10,15812,447101101,만인산,하소동구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,2403061200
11,11,15813,447101101,만인산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2403061200
12,12,15814,447101101,만인산, , ,0.71,쉬움,13,9, , , , , ,2016-12-31,2403061200
13,13,15815,447101101,만인산,하소동구간, ,0.65,쉬움,11,8, , , , , ,2016-12-31,2403061200
14,14,15816,447101101,만인산, , ,0.08,쉬움,1,1, , , , , ,2016-12-31,2403061200
15,15,15817,447101101,만인산, , ,0.78,쉬움,14,10, , , , , ,2016-12-31,2403061200
16,16,15818,447101101,만인산, , ,0.26,쉬움,5,3, , , , , ,2016-12-31,2403061200
17,17,15819,447101101,만인산, , ,0.39,쉬움,7,5, , , , , ,2016-12-31,2403061200
18,18,15820,447101101,만인산, , ,0.4,쉬움,7,5, , , , , ,2016-12-31,2403061200
19,19,15821,447101101,만인산, , ,0.09,쉬움,2,1, , , , , ,2016-12-31,2403061200
20,20,15822,447101101,만인산, , ,0.48,쉬움,8,6, , , , , ,2016-12-31,2403061200
21,21,15823,447101101,만인산, , ,0.41,쉬움,7,5, , , , , ,2016-12-31,2403061200
22,22,15824,447101101,만인산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2403061200
