FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,22244,481100401,백월산, , ,0.8,쉬움,14,10, , , , , ,2016-12-31,2815290400
1,22245,481100401,백월산,마산리구간, ,1.56,쉬움,39,27, , , , , ,2016-12-31,2815290400
2,22246,481100401,백월산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2815290400
3,22247,481100401,백월산,화양리구간, ,2.8,쉬움,70,49, , , , , ,2016-12-31,2815290400
4,22248,481100401,백월산, , ,0.23,쉬움,4,3, , , , , ,2016-12-31,2815290400
5,22249,481100401,백월산,월백리구간, ,1.28,쉬움,32,22, , , , , ,2016-12-31,2815290400
6,22250,481100401,백월산,마산리구간, ,2.69,쉬움,101,71, , , , , ,2016-12-31,2815290400
7,22251,481100401,백월산,월백리구간, ,1.97,쉬움,74,52, , , , , ,2016-12-31,2815290400
