FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,42463,431503501,월악산_영봉,송계리구간, ,2.65,쉬움,47,33, , , , , ,2016-12-31,431503501
1,42464,431503501,월악산_영봉,송계리구간, ,3.92,쉬움,69,48, , , , , ,2016-12-31,431503501
2,42465,431503501,월악산_영봉,수산리구간, ,0.69,쉬움,12,9, , , , , ,2016-12-31,431503501
3,42466,431503501,월악산_영봉,수산리구간, ,0.23,중간,4,3, , , , , ,2016-12-31,431503501
4,42467,431503501,월악산_영봉,수산리구간, ,2.79,쉬움,49,34, , , , , ,2016-12-31,431503501
5,42468,431503501,월악산_영봉,수산리구간, ,0.31,쉬움,5,4, , , , , ,2016-12-31,431503501
6,42469,431503501,월악산_영봉,수산리구간, ,2.82,쉬움,106,74, , , , , ,2016-12-31,431503501
