FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,672,468200201,가학산,당산리구간, ,2.2,쉬움,83,58, , , , , ,2016-12-31,468200201
1,673,468200201,가학산,방춘리구간, ,1.16,쉬움,20,14, , , , , ,2016-12-31,468200201
2,674,468200201,가학산,가학리구간, ,0.13,쉬움,2,2, , , , , ,2016-12-31,468200201
3,675,468200201,가학산,가학리구간, ,1.02,쉬움,18,13, , , , , ,2016-12-31,468200201
4,676,468200201,가학산,방춘리구간, ,0.51,쉬움,9,6, , , , , ,2016-12-31,468200201
5,677,468200201,가학산,가학리구간, ,0.19,쉬움,3,2, , , , , ,2016-12-31,468200201
6,678,468200201,가학산,학계리구간, ,0.11,쉬움,2,1, , , , , ,2016-12-31,468200201
7,679,468200201,가학산,가학리구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,468200201
8,680,468200201,가학산,가학리구간, ,0.35,중간,7,5, , , , , ,2016-12-31,468200201
9,681,468200201,가학산,가학리구간, ,0.44,쉬움,8,5, , , , , ,2016-12-31,468200201
10,682,468200201,가학산,가학리구간, ,0.46,쉬움,8,6, , , , , ,2016-12-31,468200201
11,683,468200201,가학산,가학리구간, ,1.2,쉬움,21,15, , , , , ,2016-12-31,468200201
12,684,468200201,가학산,가학리구간, ,0.08,쉬움,1,1, , , , , ,2016-12-31,468200201
13,685,468200201,가학산,학계리구간, ,1.13,쉬움,20,14, , , , , ,2016-12-31,468200201
14,686,468200201,가학산,가학리구간, ,1.75,쉬움,31,22, , , , , ,2016-12-31,468200201
15,687,468200201,가학산,가학리구간, ,0.77,중간,29,20, , , , , ,2016-12-31,468200201
