FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,14416,451801001,두승산, , ,0.02,쉬움,1,0, , , , , ,2016-12-31,2514101000
1,14417,451801001,두승산, , ,0.9,쉬움,16,11, , , , , ,2016-12-31,2514101000
2,14418,451801001,두승산, , ,0.06,쉬움,1,1, , , , , ,2016-12-31,2514101000
3,14419,451801001,두승산,상학리구간, ,1.38,쉬움,24,17, , , , , ,2016-12-31,2514101000
4,14420,451801001,두승산, , ,0.1,쉬움,2,1, , , , , ,2016-12-31,2514101000
5,14421,451801001,두승산, , ,0.16,쉬움,3,2, , , , , ,2016-12-31,2514101000
6,14422,451801001,두승산, , ,1.11,쉬움,20,14, , , , , ,2016-12-31,2514101000
7,14423,451801001,두승산, , ,0.07,쉬움,1,1, , , , , ,2016-12-31,2514101000
8,14424,451801001,두승산, , ,0.78,쉬움,14,10, , , , , ,2016-12-31,2514101000
9,14425,451801001,두승산, , ,0.04,쉬움,1,0, , , , , ,2016-12-31,2514101000
10,14426,451801001,두승산,만수리구간, ,0.55,쉬움,10,7, , , , , ,2016-12-31,2514101000
11,14427,451801001,두승산,만수리구간, ,0.7,쉬움,13,9, , , , , ,2016-12-31,2514101000
12,14428,451801001,두승산,장문리구간, ,2.32,쉬움,87,61, , , , , ,2016-12-31,2514101000
13,14429,451801001,두승산,입석리구간, ,1.18,쉬움,35,25, , , , , ,2016-12-31,2514101000
