FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,50562,415902701,초록산,사창리구간, ,0.57,쉬움,10,7, , , , , ,2016-12-31,2144992700
1,50563,415902701,초록산, , ,1.37,쉬움,24,17, , , , , ,2016-12-31,2144992700
2,50564,415902701,초록산, , ,0.15,쉬움,3,2, , , , , ,2016-12-31,2144992700
3,50565,415902701,초록산,신왕리구간, ,0.61,쉬움,11,8, , , , , ,2016-12-31,2144992700
4,50566,415902701,초록산,용소리구간, ,1.34,쉬움,24,17, , , , , ,2016-12-31,2144992700
5,50567,415902701,초록산,사창리구간, ,1.14,쉬움,20,14, , , , , ,2016-12-31,2144992700
6,50568,415902701,초록산,사창리구간, ,0.28,쉬움,5,3, , , , , ,2016-12-31,2144992700
7,50569,415902701,초록산,상두리구간, ,0.48,쉬움,8,6, , , , , ,2016-12-31,2144992700
8,50570,415902701,초록산,사창리구간, ,0.23,쉬움,4,3, , , , , ,2016-12-31,2144992700
9,50571,415902701,초록산, , ,0.61,쉬움,11,8, , , , , ,2016-12-31,2144992700
10,50572,415902701,초록산, , ,0.48,쉬움,8,6, , , , , ,2016-12-31,2144992700
11,50573,415902701,초록산, , ,0.34,쉬움,6,4, , , , , ,2016-12-31,2144992700
