FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,32627,488806001,소룡산,장박리구간, ,0.97,쉬움,17,12, , , , , ,2016-12-31,488806001
1,32628,488806001,소룡산,대현리구간, ,1.76,쉬움,31,22, , , , , ,2016-12-31,488806001
2,32629,488806001,소룡산,와룡리구간, ,1.93,쉬움,34,24, , , , , ,2016-12-31,488806001
3,32630,488806001,소룡산,중촌리구간, ,3.89,쉬움,146,102, , , , , ,2016-12-31,488806001
