FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,1156,431504201,감악산,명암리구간, ,0.7,쉬움,12,9, , , , , ,2016-12-31,431504201
1,1157,431504201,감악산,명암리구간, ,2.67,쉬움,100,70, , , , , ,2016-12-31,431504201
2,1158,431504201,감악산,명암리구간, ,1.96,쉬움,35,24, , , , , ,2016-12-31,431504201
3,1159,431504201,감악산,명암리구간, ,0.18,쉬움,3,2, , , , , ,2016-12-31,431504201
4,1160,431504201,감악산,오미리구간, ,1.84,쉬움,32,23, , , , , ,2016-12-31,431504201
5,1161,431504201,감악산,명암리구간, ,2.62,쉬움,98,69, , , , , ,2016-12-31,431504201
6,1162,431504201,감악산,황둔리구간, ,3.03,쉬움,53,37, , , , , ,2016-12-31,431504201
7,1163,431504201,감악산,황둔리구간, ,1.44,쉬움,25,18, , , , , ,2016-12-31,431504201
8,1164,431504201,감악산,황둔리구간, ,0.41,중간,9,6, , , , , ,2016-12-31,431504201
9,1165,431504201,감악산,황둔리구간, ,1.63,쉬움,29,20, , , , , ,2016-12-31,431504201
10,1166,431504201,감악산,황둔리구간, ,0.66,쉬움,12,8, , , , , ,2016-12-31,431504201
11,1167,431504201,감악산,명암리구간, ,3.0,쉬움,113,79, , , , , ,2016-12-31,431504201
12,1168,431504201,감악산,명암리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,431504201
13,1169,431504201,감악산,황둔리구간, ,1.04,쉬움,18,13, , , , , ,2016-12-31,431504201
14,1170,431504201,감악산,명암리구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,431504201
15,1171,431504201,감악산,황둔리구간, ,2.7,쉬움,81,57, , , , , ,2016-12-31,431504201
