FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,46442,491102603,족은지그리오름,족은지그리오름구간, ,1.14,쉬움,20,14,토사, , , , ,2016-12-31,491102603
1,46443,491102603,족은지그리오름,족은지그리오름구간, ,0.21,쉬움,4,3,토사, , , , ,2016-12-31,491102603
2,46444,491102603,족은지그리오름,족은지그리오름구간,큰지그리오름등산로,0.53,쉬움,9,7,토사, , , , ,2016-12-31,491102603
