FID,PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN,PMNTN_MTRQ,PMNTN_CNRL,PMNTN_CLS_,PMNTN_RISK,PMNTN_RECO,DATA_STDR_,MNTN_ID
0,46310,491108904,제지기오름,보목동구간, ,0.22,중간,4,3, , , , , ,2016-12-31,491108904
1,46311,491108904,제지기오름,보목동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,491108904
2,46312,491108904,제지기오름,보목동구간, ,0.37,쉬움,7,5, , , , , ,2016-12-31,491108904
3,46313,491108904,제지기오름,보목동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,491108904
4,46314,491108904,제지기오름,보목동구간, ,0.01,쉬움,1,0, , , , , ,2016-12-31,491108904
5,46315,491108904,제지기오름,보목동구간, ,0.09,쉬움,2,1, , , , , ,2016-12-31,491108904
6,46316,491108904,제지기오름,보목동구간, ,0.05,쉬움,1,1, , , , , ,2016-12-31,491108904
